Rndrng_NPI,Rndrng_Prvdr_Type,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Gndr,Tot_HCPCS_Cds,Bene_Male_Cnt,Bene_Avg_Age,Tot_Srvcs,Tot_Benes,Bene_Avg_Risk_Scre,Tot_Sbmtd_Chrg,Tot_Mdcr_Pymt_Amt,year,Fraud
1538208038,Pediatric Medicine,TX,M,37,12.0,57,370.0,28,0.9527,20506.44,10162.08,2018,0
1215351416,Nurse Practitioner,UT,F,23,80.0,75,386.0,166,1.1822,57429.55,19147.01,2017,0
1093135386,Obstetrics & Gynecology,PA,M,28,0.0,58,125.0,79,0.9248,35963.0,8936.26,2018,0
1538130398,Internal Medicine,NJ,M,51,194.0,77,2252.0,433,1.5008,403270.9,132227.73,2018,0
1184959744,Physician Assistant,UT,M,3,12.0,66,32.0,29,0.9366,2578.69,819.51,2016,0
1942692587,Nurse Practitioner,MD,M,28,478.0,74,2988.0,1014,1.7644,300232.0,127341.48,2019,0
1346273489,Internal Medicine,NY,F,12,55.0,69,162.0,144,2.1234,36084.48,16596.07,2016,0
1184940090,Family Practice,MN,M,15,23.0,74,92.0,50,1.9699,17794.0,5864.49,2016,0
1558402768,Anesthesiology,NJ,M,73,271.0,70,1845.0,789,2.1914,1558431.0,117434.63,2017,0
1649256751,Internal Medicine,MA,M,30,103.0,68,1095.0,186,1.3736,292530.0,79129.41,2019,0
1821037631,Psychiatry,IN,F,5,27.0,62,105.0,96,1.335,15845.0,8796.65,2018,0
1619110616,Internal Medicine,VT,F,33,180.0,72,800.0,440,1.0576,79499.44,38647.61,2018,0
1679673057,Cardiology,FL,M,32,98.0,77,503.0,203,1.8498,125670.5,35068.9,2019,0
1265507784,Emergency Medicine,GA,M,15,115.0,68,303.0,280,2.7443,312090.0,34067.27,2016,0
1316990872,Internal Medicine,MA,F,9,38.0,74,357.0,174,1.5772,166620.0,34979.6,2018,0
1811920689,Optometry,NH,F,11,59.0,72,238.0,116,0.8921,19445.0,11453.59,2016,0
1215922109,Physician Assistant,MI,M,25,115.0,83,1464.0,285,1.8692,312855.0,160357.86,2018,0
1619971249,Orthopedic Surgery,TX,M,230,146.0,73,2790.0,367,1.3761,1344866.68,277027.51,2017,0
1306036322,General Surgery,WA,F,32,73.0,75,459.0,138,2.6763,526085.0,80684.19,2016,0
1730193103,Diagnostic Radiology,MS,F,154,1384.0,72,6558.0,4312,1.8653,927806.0,141972.65,2016,0
1679892210,Certified Registered Nurse Anesthetist (CRNA),MO,F,52,83.0,66,186.0,175,1.8006,247761.0,23659.65,2016,0
1750866133,Nurse Practitioner,TX,F,6,148.0,78,400.0,243,1.4201,34927.33,21508.6,2019,0
1407172893,Obstetrics & Gynecology,LA,F,9,0.0,62,47.0,27,1.2347,5302.0,1716.63,2019,0
1275570343,Podiatry,WV,F,19,138.0,78,1479.0,467,1.5736,74268.54,43617.34,2017,0
1366811754,Nurse Practitioner,SC,F,10,12.0,68,98.0,54,0.7016,7747.0,3822.74,2017,0
1417966938,Nurse Practitioner,NC,F,36,123.0,73,1678.0,447,1.3341,142030.0,40371.6,2016,0
1891353926,Physical Therapist in Private Practice,NC,F,10,82.0,76,290.0,17,1.2315,12240.8,5996.0,2018,0
1093879579,Rheumatology,NJ,M,21,110.0,74,7638.0,288,1.1709,245732.22,181257.8,2017,0
1134226665,Dermatology,NY,F,76,479.0,77,17020.0,1297,1.9377,1138514.51,405245.22,2018,0
1144671686,Physical Therapist in Private Practice,CO,F,11,17.0,70,2714.0,49,0.8238,91647.67,51727.08,2017,0
1407118649,Otolaryngology,IN,F,44,74.0,69,683.0,208,1.7219,156778.0,52131.82,2018,0
1669917654,Nurse Practitioner,IN,F,5,56.0,77,195.0,123,2.0799,52976.0,16049.66,2018,0
1013928589,Emergency Medicine,CA,M,34,262.0,75,1231.0,647,2.3313,438891.0,131736.04,2017,0
1497982094,General Surgery,CO,F,49,18.0,70,137.0,59,1.4907,66106.83,22844.03,2016,0
1780667246,Clinical Cardiac Electrophysiology,MI,M,96,629.0,76,3069.0,1344,2.2538,483013.06,192120.86,2018,0
1093727570,Plastic and Reconstructive Surgery,IL,M,23,23.0,72,256.0,48,2.6271,75398.0,14056.63,2019,0
1396230876,Nurse Practitioner,AR,F,7,67.0,66,248.0,198,1.6431,34135.0,11213.47,2018,0
1023314408,Internal Medicine,NJ,M,17,303.0,74,1761.0,638,2.6883,462192.91,129281.36,2018,0
1801891379,Gastroenterology,NC,M,38,210.0,71,1670.0,535,1.4559,752466.0,124239.36,2017,0
1306007943,Neurology,MI,M,31,95.0,67,596.0,233,2.5203,206000.0,72563.73,2018,0
1376532747,Family Practice,CA,M,4,82.0,68,12.0,11,1.2486,2110.0,607.93,2016,0
1326227125,Certified Registered Nurse Anesthetist (CRNA),AL,F,44,58.0,65,103.0,103,3.0404,147130.0,13606.81,2017,0
1861453854,Gastroenterology,GA,F,57,204.0,72,1447.0,699,1.5918,831372.0,139584.65,2019,0
1174747323,Hematology-Oncology,NV,M,66,207.0,74,10035.4,426,2.1716,753451.0,195252.18,2016,0
1063776003,Audiologist,CA,F,6,25.0,77,144.0,72,0.9708,15456.75,3312.39,2016,0
1164652178,Ophthalmology,OH,M,26,225.0,75,1406.0,567,1.4226,312540.5,117961.26,2019,0
1841351228,Optometry,KY,M,13,52.0,72,476.0,126,1.1371,25566.39,14360.1,2017,0
1043238199,Optometry,TX,M,10,13.0,75,65.0,35,1.0078,7230.0,3387.84,2019,0
1588620504,Internal Medicine,NC,M,78,147.0,74,3477.0,263,1.2412,254834.0,82619.86,2018,0
1831154574,Internal Medicine,RI,F,11,79.0,76,1006.0,280,0.9727,135110.0,62965.89,2018,0
1740428424,General Practice,FL,F,21,16.0,64,178.0,29,2.4168,22033.28,9057.48,2017,0
1780098483,Emergency Medicine,MN,M,11,105.0,67,326.0,224,2.1936,150407.44,25678.1,2017,0
1215116850,General Surgery,SC,M,77,175.0,76,1078.0,355,2.0389,433669.0,136779.14,2018,0
1518073287,Optometry,PA,M,14,21.0,72,69.0,50,0.86,8945.0,4759.22,2017,0
1407967011,Family Practice,WI,M,14,19.0,79,79.0,37,2.0144,19448.0,4818.34,2017,0
1760873509,Physical Therapist in Private Practice,MD,M,14,22.0,72,1298.0,71,0.9365,75659.0,28766.74,2019,0
1548321078,Optometry,UT,M,8,22.0,72,50.0,40,1.5065,4663.01,1782.95,2018,0
1902862683,Internal Medicine,OH,M,35,309.0,70,1123.0,765,1.8062,708446.0,90068.01,2017,0
1124540208,Certified Registered Nurse Anesthetist (CRNA),LA,M,34,20.0,64,52.0,49,1.9323,72224.6,10891.92,2018,0
1629086491,Podiatry,OR,F,27,109.0,71,680.0,255,1.5529,63986.0,20021.02,2016,0
1245214196,Interventional Cardiology,MS,M,100,984.0,72,5010.0,2140,1.9031,1471074.62,242068.37,2019,0
1184705196,Endocrinology,FL,M,17,169.0,76,1953.0,485,1.5199,347491.0,124477.19,2019,0
1164862058,Family Practice,ID,F,19,82.0,62,50.0,21,1.2772,1586.77,560.72,2018,0
1952337362,Endocrinology,CA,F,13,62.0,72,953.0,233,1.1054,157955.0,93772.17,2017,0
1154395432,Orthopedic Surgery,TX,M,51,228.0,75,1370.0,547,1.1933,1282942.8,236276.85,2019,0
1205836426,Medical Oncology,CO,F,10,14.0,69,291.0,95,1.9872,71622.0,23421.28,2016,0
1528041365,Emergency Medicine,RI,M,25,334.0,70,1066.0,726,2.1855,408212.0,89141.5,2016,0
1508817222,Emergency Medicine,WA,M,12,69.0,73,175.0,157,1.6336,120652.0,26039.09,2017,0
1043383722,Nurse Practitioner,FL,F,4,39.0,76,870.0,95,2.3817,254790.0,81571.53,2018,0
1154723112,Physical Therapist in Private Practice,CA,F,11,153.0,74,5972.0,458,1.3162,318113.0,146845.74,2019,0
1639154693,Obstetrics & Gynecology,LA,M,14,0.0,68,192.0,92,0.961,25895.0,8378.14,2017,0
1184723496,Infectious Disease,MA,M,15,195.0,67,691.0,356,2.8064,232759.0,63016.8,2018,0
1467660852,Geriatric Medicine,TN,F,46,195.0,73,1366.0,529,1.7186,293186.36,79612.61,2019,0
1821001116,Gastroenterology,TX,M,64,393.0,72,1416.0,825,1.2471,1221191.0,173895.41,2019,0
1184835852,Family Practice,IN,M,21,92.0,75,3133.0,123,1.172,70269.0,18894.4,2018,0
1770593568,"Psychologist, Clinical",CA,F,2,82.0,71,362.0,19,1.3359,55110.0,34711.42,2016,0
1194760140,Anesthesiology,SC,M,73,196.0,71,466.0,397,1.2019,846677.0,42780.75,2016,0
1356492417,Chiropractic,IN,M,1,41.0,74,331.0,83,0.8285,11585.0,5851.56,2019,0
1346238151,Gynecological Oncology,AZ,M,60,82.0,71,840.0,204,0.7476,99108.0,44908.18,2016,0
1194166504,Internal Medicine,LA,M,9,67.0,71,436.0,156,2.2756,126365.0,38058.55,2016,0
1124118195,Emergency Medicine,MI,M,22,194.0,69,472.0,429,2.0416,456266.0,51093.3,2017,0
1053429233,Nurse Practitioner,WI,F,5,99.0,74,400.0,217,1.965,77038.0,12597.27,2018,0
1477976116,Licensed Clinical Social Worker,ID,F,4,82.0,60,178.0,32,1.7424,33060.0,9776.0,2019,0
1326062282,Physician Assistant,MI,M,16,98.0,77,392.0,211,1.7699,68027.0,21840.82,2019,0
1396021168,Licensed Clinical Social Worker,VA,M,3,11.0,67,323.0,25,1.5395,67040.24,16909.59,2019,0
1053533174,Chiropractic,FL,M,2,82.0,74,147.0,13,0.7935,10215.0,3970.97,2017,0
1720056484,Psychiatry,OH,M,10,163.0,66,2461.0,508,1.5537,288415.0,124093.17,2016,0
1417256330,Chiropractic,WA,F,2,26.0,71,510.0,62,0.9035,19712.88,12096.72,2017,0
1346240801,Plastic and Reconstructive Surgery,PA,M,63,67.0,77,438.0,150,1.0282,120900.0,51859.11,2016,0
1427203272,Registered Dietitian or Nutrition Professional,NJ,F,3,86.0,70,451.0,166,1.7181,35432.12,13782.44,2017,0
1427023357,Obstetrics & Gynecology,NJ,M,10,0.0,73,391.0,191,0.7176,36266.01,20164.93,2016,0
1740210491,Diagnostic Radiology,IL,M,187,1167.0,74,4539.0,2924,1.9113,813640.0,144449.44,2019,0
1811042815,Physician Assistant,GA,F,36,44.0,70,506.0,112,0.9311,28398.0,7733.21,2017,0
1750333050,Family Practice,SC,F,23,41.0,65,227.0,125,1.5207,10437.57,4367.63,2018,0
1760681688,Physician Assistant,CO,F,19,20.0,69,58.0,52,2.645,17939.75,2609.98,2018,0
1568604478,Physical Medicine and Rehabilitation,NY,M,37,377.0,77,6308.0,870,2.6551,1129587.97,372900.96,2017,0
1780744250,Psychiatry,NJ,M,5,80.0,57,820.0,210,1.345,64345.12,38838.32,2018,0
1598005753,Physician Assistant,OH,F,26,138.0,74,1501.0,336,1.0496,118451.21,50634.58,2019,0
1700859337,Certified Registered Nurse Anesthetist (CRNA),FL,M,51,176.0,73,379.0,370,1.2958,946335.0,66443.48,2017,0
1013936061,Family Practice,IL,F,7,82.0,77,26.0,11,0.6898,3332.0,1249.56,2017,0
1346437191,General Surgery,IL,F,49,144.0,71,860.0,289,2.8351,467898.0,109436.62,2018,0
1750660510,Licensed Clinical Social Worker,MI,F,5,25.0,51,139.0,60,1.5089,35049.05,7314.31,2016,0
1134103831,Diagnostic Radiology,TN,M,76,674.0,72,6848.0,1552,2.1711,607978.0,131342.15,2019,0
1740680248,Nurse Practitioner,CO,F,15,82.0,68,43.0,21,0.6577,5855.0,2191.86,2016,0
1598083404,Licensed Clinical Social Worker,MN,F,4,82.0,70,673.0,25,1.1795,111480.0,45330.61,2016,0
1467739086,Physician Assistant,FL,F,14,0.0,70,307.0,71,0.8663,22840.0,7679.33,2018,0
1467523522,Licensed Clinical Social Worker,NJ,F,2,0.0,73,189.0,14,1.0874,19050.0,9632.14,2017,0
1073684270,Nurse Practitioner,CA,F,7,42.0,62,94.0,86,1.7233,37413.0,6848.81,2017,0
1962563841,Neurology,FL,F,7,82.0,60,36.0,26,1.3585,13406.0,3669.02,2016,0
1083607097,Certified Registered Nurse Anesthetist (CRNA),NJ,F,20,35.0,71,70.0,70,1.1085,42696.0,4841.06,2016,0
1548423270,Pathology,TX,M,31,603.0,71,3118.0,1187,1.3391,848947.73,97095.73,2019,0
1942688031,Dermatology,FL,M,68,87.0,76,1342.0,195,1.2511,225235.0,91855.12,2018,0
1639585136,Family Practice,IN,M,30,32.0,71,202.0,74,1.1933,26351.0,9224.15,2017,0
1336342930,Family Practice,WA,F,7,82.0,69,31.0,16,1.6474,5613.0,1212.5,2017,0
1356700215,Nurse Practitioner,MD,F,31,50.0,72,359.0,174,1.0136,60019.89,18204.5,2017,0
1215987409,Emergency Medicine,CA,F,87,175.0,76,4567.0,610,1.416,492851.0,217131.65,2019,0
1255368544,Infectious Disease,MO,M,40,284.0,67,103824.0,529,3.0407,1938888.0,439317.2,2017,0
1033495130,Obstetrics & Gynecology,NY,F,39,82.0,64,756.0,77,1.1409,32230.0,10837.24,2016,0
1326207093,Diagnostic Radiology,FL,M,146,723.0,75,10785.0,3758,1.6388,1347527.62,348069.24,2016,0
1003928623,Emergency Medicine,OH,M,9,31.0,69,78.0,69,1.7539,70116.0,10574.07,2016,0
1659574598,Obstetrics & Gynecology,VA,F,24,0.0,65,246.0,85,0.9504,30510.0,12788.54,2018,0
1013211523,Optometry,CA,F,17,111.0,77,559.0,260,1.2782,77705.0,37610.61,2017,0
1255566139,Family Practice,PA,F,19,23.0,63,163.0,60,2.5989,28934.0,12207.08,2016,0
1962604785,Emergency Medicine,RI,M,29,187.0,73,457.0,428,2.0453,361449.27,52492.21,2019,0
1013206085,Internal Medicine,NY,F,18,82.0,70,1735.0,38,0.7774,80212.0,20144.86,2017,0
1215146428,Certified Registered Nurse Anesthetist (CRNA),MI,F,31,34.0,71,72.0,72,2.5458,83631.0,6560.75,2019,0
1629516554,Physical Therapist in Private Practice,CA,F,9,38.0,73,3056.0,104,1.2911,143235.0,79485.31,2018,0
1043280456,Anesthesiology,NY,M,18,81.0,71,176.0,168,1.2227,247480.0,23904.82,2017,0
1780035279,Emergency Medicine,MN,M,17,81.0,70,323.0,196,2.2716,161678.33,25297.09,2019,0
1073044426,Emergency Medicine,AL,M,8,44.0,67,102.0,97,2.1986,33467.0,5117.07,2019,0
1962860601,Nurse Practitioner,NJ,F,6,21.0,52,125.0,38,1.0101,21076.48,8727.29,2018,0
1518996412,Internal Medicine,CA,F,73,72.0,74,2729.0,233,0.9998,344810.0,194126.6,2017,0
1841624244,Nurse Practitioner,KY,F,25,31.0,66,400.0,76,1.0875,35343.92,11304.58,2018,0
1518964758,Dermatology,KY,F,40,248.0,73,3120.0,649,0.8303,259613.0,89381.57,2016,0
1033394812,Emergency Medicine,GA,M,15,179.0,69,530.0,456,2.558,578056.0,64589.76,2017,0
1770063430,Physical Therapist in Private Practice,MA,F,8,82.0,75,1129.0,34,1.0983,62145.0,27591.12,2019,0
1932553153,Family Practice,AR,F,18,11.0,65,61.0,25,0.7823,8340.0,2336.65,2019,0
1891243929,Nurse Practitioner,NC,M,9,40.0,71,131.0,62,2.4668,28559.0,8500.61,2019,0
1205804671,Internal Medicine,CA,M,31,125.0,72,1844.0,281,2.1503,308626.38,112077.72,2016,0
1508843236,Family Practice,IL,M,34,117.0,66,568.0,284,1.8524,83571.0,25641.37,2016,0
1700986882,Licensed Clinical Social Worker,AZ,F,2,82.0,66,323.0,22,0.8818,51180.0,24948.98,2019,0
1457746018,Internal Medicine,AZ,M,12,106.0,70,429.0,188,3.3225,111314.0,34276.75,2019,0
1104180587,Internal Medicine,IA,F,5,62.0,83,321.0,215,2.1035,72562.0,28776.26,2018,0
1508977927,Obstetrics & Gynecology,NC,F,43,0.0,65,236.0,81,0.985,36320.0,13250.4,2016,0
1588800908,Occupational Therapist in Private Practice,GA,F,6,82.0,87,380.0,11,1.8804,14928.0,9109.35,2018,0
1215102819,Family Practice,VA,F,26,92.0,73,2414.0,421,1.1994,446042.0,123212.33,2018,0
1841579406,Hospitalist,MI,M,14,151.0,75,1227.0,356,2.3657,121706.34,92555.18,2019,0
1538596077,Physician Assistant,GA,F,11,41.0,70,106.0,71,2.9133,87991.0,11040.33,2018,0
1558714568,Physician Assistant,CA,F,46,43.0,74,476.0,159,1.2357,43606.0,17190.66,2019,0
1760697411,Family Practice,PA,F,22,289.0,66,780.0,661,2.0396,827429.0,88411.62,2018,0
1659392124,General Practice,PR,M,5,16.0,69,62.0,47,1.3906,3532.17,2539.47,2018,0
1821075334,Internal Medicine,NJ,M,25,236.0,73,1133.0,418,0.9189,239657.6,62276.68,2018,0
1962752691,Chiropractic,NE,M,1,82.0,67,75.0,11,0.7814,4125.0,1767.45,2017,0
1780632711,Chiropractic,KS,M,2,82.0,69,341.0,12,1.3121,15325.0,9504.44,2017,0
1942228879,Thoracic Surgery,MO,F,72,175.0,72,853.0,269,1.4838,737357.0,280928.51,2017,0
1124110382,General Surgery,MI,F,25,82.0,74,322.0,65,1.0164,158308.0,58168.62,2019,0
1356420038,Diagnostic Radiology,CA,F,18,82.0,71,3910.0,976,0.9181,884053.0,164012.71,2019,0
1669411120,Internal Medicine,NY,M,35,106.0,68,666.0,226,2.3755,84551.18,44240.32,2018,0
1306080403,Nurse Practitioner,NC,F,11,129.0,72,269.0,257,3.0115,104021.0,32412.46,2018,0
1972666303,Physical Therapist in Private Practice,NC,F,10,74.0,72,3080.0,168,1.1043,216078.74,66501.63,2019,0
1710149141,Physical Therapist in Private Practice,DE,F,12,42.0,72,3195.0,94,0.8784,273565.66,63273.04,2016,0
1851382584,Anesthesiology,MA,F,74,179.0,66,471.0,430,1.828,445202.0,56130.59,2016,0
1720089352,Anesthesiology,OH,M,70,233.0,72,763.0,521,1.73,932545.47,70346.59,2017,0
1659390110,Family Practice,CA,F,39,63.0,64,458.0,154,0.9684,18376.0,13597.9,2016,0
1376694810,Chiropractic,NJ,F,1,82.0,69,292.0,16,0.7844,13156.68,9236.53,2017,0
1679609408,Surgical Oncology,MA,M,90,72.0,75,484.0,129,1.7171,425076.0,73212.33,2016,0
1063769016,Physical Therapist in Private Practice,WI,F,8,24.0,68,668.0,44,1.0085,64434.25,13747.75,2016,0
1104857747,Orthopedic Surgery,FL,M,104,149.0,76,3649.0,408,1.2426,561556.25,247002.47,2019,0
1790767044,Pathology,CT,M,8,752.0,72,9678.0,1816,1.1741,2018935.0,266999.2,2016,0
1053342923,Certified Registered Nurse Anesthetist (CRNA),MA,M,47,125.0,74,246.0,242,1.4853,146800.0,24317.24,2019,0
1548371172,Internal Medicine,CA,F,13,20.0,68,246.0,78,1.1152,50355.48,7839.93,2017,0
1578970851,Emergency Medicine,IL,M,20,164.0,72,1028.0,361,2.9764,325215.0,75926.59,2019,0
1538415112,Radiation Oncology,FL,F,27,62.0,74,1017.0,120,2.2118,268045.0,65079.72,2018,0
1073557997,Obstetrics & Gynecology,NY,M,4,0.0,54,13.0,13,0.9958,1683.31,530.28,2019,0
1982874491,Physical Therapist in Private Practice,HI,F,10,46.0,74,2398.0,130,0.9161,104126.2,49612.0,2016,0
1255396685,Pathology,NY,M,16,353.0,70,2315.0,670,2.0883,464143.0,77156.05,2017,0
1093756017,Family Practice,AR,M,20,149.0,76,1097.0,423,2.3336,171998.0,80607.05,2018,0
1821538125,Physician Assistant,AR,M,7,82.0,73,32.0,22,1.6763,4975.93,1824.57,2018,0
1629421821,Nurse Practitioner,NY,F,7,0.0,67,67.0,41,1.0479,7622.0,3066.61,2019,0
1568664142,Nurse Practitioner,IN,F,15,76.0,78,585.0,181,3.1606,101189.0,37893.43,2017,0
1801230354,Obstetrics & Gynecology,TX,F,23,0.0,68,1699.0,89,1.0692,53478.96,11303.18,2019,0
1093952426,Licensed Clinical Social Worker,MI,M,6,82.0,45,377.0,20,0.9687,68645.0,26026.13,2016,0
1346212560,Nuclear Medicine,MD,M,75,454.0,73,1663.0,1499,1.9309,479608.2,129886.64,2018,0
1912109505,Psychiatry,GA,M,5,29.0,50,160.0,74,1.213,17099.16,5046.37,2018,0
1831145333,Interventional Cardiology,IL,M,32,786.0,77,3360.0,1580,1.9062,717940.0,242527.15,2016,0
1568877314,Optometry,CA,F,4,82.0,71,17.0,16,1.5129,1740.0,1339.41,2016,0
1043388036,Internal Medicine,MO,M,44,172.0,70,2143.0,401,1.5944,245265.0,115068.19,2016,0
1770963332,Physician Assistant,NJ,M,13,25.0,72,77.0,58,1.5292,37078.0,6166.29,2016,0
1891015285,Obstetrics & Gynecology,SD,F,10,0.0,70,26.0,12,0.8987,3274.57,2084.94,2019,0
1003933805,Obstetrics & Gynecology,ME,M,19,0.0,67,103.0,73,0.9573,21678.0,6261.04,2019,0
1629262936,Nurse Practitioner,GA,F,6,82.0,69,22.0,20,1.0522,2456.0,864.92,2018,0
1326350877,Physical Medicine and Rehabilitation,NY,M,14,11.0,76,509.0,46,1.4146,35230.0,11060.93,2018,0
1639307192,Family Practice,IA,M,72,100.0,72,861.0,219,1.0956,62698.0,24261.56,2016,0
1033227392,Internal Medicine,CT,M,12,159.0,76,647.0,329,1.9985,92042.0,26358.88,2018,0
1871518167,Internal Medicine,NE,F,16,86.0,72,700.0,203,2.2607,136590.0,39500.25,2016,0
1134116221,Family Practice,OH,M,60,156.0,73,2404.0,351,1.0723,209481.0,114477.78,2017,0
1366491649,Chiropractic,PA,M,3,46.0,70,1147.0,111,0.9809,69830.0,30216.19,2017,0
1134623051,Licensed Clinical Social Worker,SD,F,4,29.0,80,1884.0,100,2.4598,243750.0,105679.31,2019,0
1467535484,Medical Oncology,TX,M,148,147.0,74,139077.0,402,1.847,7594055.0,1848027.28,2016,0
1073630273,Cardiology,VA,F,53,1128.0,75,6554.0,2455,1.9846,1006675.77,353611.3,2019,0
1447245956,Nurse Practitioner,TN,F,8,96.0,80,427.0,288,2.2009,105785.4,23897.4,2019,0
1386803591,Diagnostic Radiology,GA,M,48,33.0,65,223.0,77,1.7034,28665.0,5437.49,2016,0
1780083360,Nurse Practitioner,LA,F,14,69.0,65,693.0,173,1.036,8666.0,3469.7,2016,0
1578661930,Optometry,CA,F,10,20.0,71,112.0,53,1.0177,14245.0,5220.5,2017,0
1083685705,Physical Medicine and Rehabilitation,CT,M,36,104.0,72,1739.0,258,1.7556,295420.0,95252.44,2018,0
1053499053,Physical Therapist in Private Practice,IL,M,11,44.0,74,5839.0,103,1.3199,173083.39,112044.37,2017,0
1043437395,Neurology,IN,M,23,250.0,69,1283.0,644,1.5233,257685.0,88813.9,2017,0
1861781767,Obstetrics & Gynecology,OR,F,19,0.0,73,32.0,12,1.1307,19439.0,5307.93,2018,0
1134125966,Certified Registered Nurse Anesthetist (CRNA),PA,F,50,79.0,71,184.0,178,1.9438,257704.8,19927.53,2016,0
1841600525,Hospitalist,WA,F,20,72.0,73,565.0,166,2.8604,132617.0,41266.38,2018,0
1639167299,General Surgery,GA,M,29,20.0,68,181.0,61,0.8304,160140.0,40353.66,2019,0
1558560995,Physician Assistant,NY,F,47,49.0,62,344.0,156,1.1924,54026.0,14139.61,2019,0
1285656181,Podiatry,GA,F,15,350.0,79,2532.0,1002,2.6244,127045.0,77714.43,2016,0
1447667183,Nurse Practitioner,GA,F,35,315.0,72,5426.0,645,0.9508,552943.28,138489.56,2017,0
1457559601,Nurse Practitioner,VT,F,6,82.0,57,49.0,15,1.0318,20124.0,3848.56,2019,0
1487183927,Optometry,AL,M,13,82.0,66,40.0,19,1.1621,3465.0,2096.58,2017,0
1962661462,Physician Assistant,CT,F,5,56.0,74,313.0,96,2.4679,67929.0,17687.64,2017,0
1265417406,Family Practice,VA,M,21,55.0,72,428.0,113,0.9454,42152.22,17963.24,2019,0
1538502331,Diagnostic Radiology,CA,M,149,759.0,73,5241.0,1890,2.2519,529745.0,109529.13,2019,0
1508842055,Obstetrics & Gynecology,SC,M,14,0.0,72,94.0,45,0.6574,7629.0,2627.02,2018,0
1508169954,Family Practice,CA,F,6,82.0,65,14.0,11,1.2559,2458.0,425.38,2018,0
1528115037,Internal Medicine,MI,F,5,55.0,72,163.0,145,4.3071,141863.0,22026.89,2019,0
1336485150,Nurse Practitioner,TN,M,6,55.0,68,159.0,114,1.1775,15448.0,6685.48,2016,0
1295733871,Chiropractic,WA,M,2,88.0,75,1562.0,186,0.964,74482.0,33239.0,2016,0
1932150158,Diagnostic Radiology,PA,M,96,320.0,71,1146.0,669,1.9631,457712.0,75885.92,2019,0
1124242094,Physician Assistant,MD,M,18,32.0,71,97.0,81,1.161,55832.0,5622.27,2016,0
1174608137,Dermatology,TN,F,25,217.0,77,3565.0,590,1.0546,172741.63,106354.45,2018,0
1508111642,Internal Medicine,MA,M,15,300.0,76,1181.0,661,2.1966,393225.0,124062.25,2019,0
1861578809,Gastroenterology,VA,M,67,256.0,72,1491.0,632,1.5319,767275.29,148284.69,2017,0
1386928620,Nurse Practitioner,PA,F,7,82.0,70,487.0,194,1.2666,202010.0,16818.97,2018,0
1952408122,Internal Medicine,CA,M,15,135.0,73,854.0,276,2.7703,223061.0,61566.25,2019,0
1366483562,Gastroenterology,FL,M,31,52.0,77,351.0,135,2.4531,135243.0,45299.38,2019,0
1760729610,Physician Assistant,OK,M,17,161.0,67,472.0,392,2.1874,429416.34,37562.6,2019,0
1770571705,Anesthesiology,PA,M,64,124.0,74,331.0,280,1.8216,261178.5,33356.44,2019,0
1619949823,Obstetrics & Gynecology,AR,M,27,0.0,65,1526.0,136,0.8017,51071.0,25716.35,2016,0
1649204892,Nephrology,MI,M,27,359.0,65,2373.0,696,5.7801,508294.0,222326.92,2017,0
1497868095,Physical Therapist in Private Practice,MN,F,8,13.0,83,3048.0,53,1.6243,173184.0,66736.6,2019,0
1538304860,Certified Registered Nurse Anesthetist (CRNA),PA,M,59,108.0,73,263.0,258,1.1715,229835.15,24213.2,2018,0
1871566695,Family Practice,NE,M,18,74.0,76,211.0,178,1.5002,36487.1,12394.27,2016,0
1245691666,Nurse Practitioner,FL,F,14,200.0,71,1126.0,408,3.2153,205133.68,67865.74,2017,0
1265826713,Nurse Practitioner,TX,F,46,94.0,72,1289.0,244,0.9856,118316.0,16725.73,2018,0
1437128451,Internal Medicine,OR,F,24,123.0,70,505.0,290,1.7023,57923.0,15459.06,2017,0
1295956316,Physician Assistant,AR,M,62,132.0,70,1008.0,259,1.1616,43379.0,11185.88,2018,0
1194978981,Psychiatry,IN,F,6,16.0,56,219.0,65,1.7975,24942.0,5884.64,2018,0
1699980185,Chiropractic,MI,M,2,30.0,74,340.0,64,1.1494,16397.5,8043.97,2017,0
1134268998,Physician Assistant,CA,F,8,82.0,73,21.0,13,1.4598,2525.0,1165.45,2017,0
1568567410,Internal Medicine,OH,M,9,192.0,77,3436.0,478,2.7537,586475.0,250160.75,2019,0
1407896897,Chiropractic,NY,M,1,48.0,70,1999.0,97,0.9136,63656.39,48299.16,2016,0
1952477143,"Psychologist, Clinical",FL,F,7,82.0,65,233.0,19,1.3507,42605.0,20264.52,2019,0
1184011371,Nurse Practitioner,OH,F,4,12.0,49,60.0,28,1.3262,7226.73,3619.05,2017,0
1164485827,Podiatry,NY,M,89,243.0,74,3319.0,619,1.9241,1039639.5,154724.73,2016,0
1881620870,Internal Medicine,GA,M,30,330.0,69,1431.0,720,2.2318,1044930.0,115343.72,2016,0
